serialNum,initialFreeMemory,gcRun
1,2.774298631,FALSE
2,2.50608563423,FALSE
3,2.43043041229,FALSE
4,2.27497053146,FALSE
5,2.19225859642,TRUE
6,2.95346283913,FALSE
7,2.93091630936,FALSE
8,2.86568450928,FALSE
9,2.75248670578,FALSE
10,2.69128632545,FALSE
11,2.61922740936,FALSE
12,2.4786901474,FALSE
13,2.41386437416,FALSE
14,1.46236014366,FALSE
15,1.41449522972,FALSE
16,1.16760015488,FALSE
17,1.12252354622,TRUE
18,2.77560448647,FALSE
19,2.64913201332,FALSE
20,2.55354595184,FALSE
21,2.32482147217,FALSE
22,2.24187850952,FALSE
23,2.21353960037,FALSE
24,2.1684319973,FALSE
25,2.11637401581,FALSE
26,2.07540750504,FALSE
27,2.01970386505,FALSE
28,1.95088434219,FALSE
29,1.83021104336,FALSE
30,1.77307617664,FALSE
31,1.59401762486,FALSE
32,1.57362818718,FALSE
33,1.46140241623,FALSE
34,1.40269112587,FALSE
35,1.37277245522,FALSE
36,1.28064441681,FALSE
37,1.24431753159,FALSE
38,1.19527554512,TRUE
39,3.09274506569,FALSE
40,3.03751778603,FALSE
41,2.98217558861,FALSE
42,2.89647483826,FALSE
43,2.82066655159,FALSE
44,2.76176214218,FALSE
45,2.67599344254,FALSE
46,2.56185388565,FALSE
47,2.42945575714,FALSE
48,2.28453612328,FALSE
49,2.23722743988,FALSE
50,2.17344236374,FALSE
51,2.11648964882,FALSE
52,2.03595352173,FALSE
53,1.9191147089,FALSE
54,1.82604169846,FALSE
55,1.75443899632,FALSE
56,1.68446195126,FALSE
57,1.62798702717,FALSE
58,1.57559478283,FALSE
59,1.5326873064,FALSE
60,1.44298410416,FALSE
61,1.290984869,FALSE
62,1.2476439476,FALSE
63,1.1180870533,FALSE
64,0.997169017792,TRUE
65,2.45086193085,FALSE
66,2.38676953316,FALSE
67,2.30798435211,FALSE
68,2.24884676933,FALSE
69,2.17794847488,FALSE
70,2.11648964882,FALSE
71,1.50864541531,FALSE
72,1.41248965263,FALSE
73,1.35127210617,FALSE
74,1.18682050705,TRUE
75,3.21399521828,FALSE
76,3.13489842415,FALSE
77,2.82926368713,FALSE
78,2.80057430267,FALSE
79,2.64616394043,FALSE
80,2.51434993744,FALSE
81,2.48215198517,FALSE
82,2.43387985229,FALSE
83,2.29495048523,FALSE
84,2.22730135918,FALSE
85,2.02626395226,FALSE
86,1.86971616745,FALSE
87,1.58225178719,FALSE
88,1.4494587183,FALSE
89,1.31466734409,FALSE
90,1.28089618683,FALSE
91,1.13649475574,FALSE
92,1.08167672157,FALSE
93,1.04354870319,TRUE
94,2.90742373466,FALSE
95,2.81525635719,FALSE
96,2.67447972298,FALSE
97,2.59566187859,FALSE
98,2.48404240608,FALSE
99,2.32208848,FALSE
100,2.21121144295,FALSE
101,2.21167826653,TRUE
102,2.75023293495,FALSE
103,2.7217502594,FALSE
104,2.57871031761,FALSE
105,2.51414704323,FALSE
106,2.36409807205,FALSE
107,2.31419563293,FALSE
108,2.18252706528,FALSE
109,2.16661119461,FALSE
110,1.98165547848,FALSE
111,1.92429804802,FALSE
112,1.79964482784,FALSE
113,1.76862287521,FALSE
114,1.58109331131,FALSE
115,1.04943752289,FALSE
116,0.94337439537,FALSE
117,0.835919320583,FALSE
118,0.626572847366,TRUE
119,2.83774805069,FALSE
120,2.70962095261,FALSE
121,2.65519738197,FALSE
122,2.30113744736,FALSE
123,2.21262717247,FALSE
124,2.08793592453,FALSE
125,1.99301588535,FALSE
126,1.92505705357,FALSE
127,1.87254691124,FALSE
128,1.80730068684,FALSE
129,1.80253887177,FALSE
130,1.73373699188,FALSE
131,0.929276108742,FALSE
132,0.831714749336,FALSE
133,0.773801863194,FALSE
134,0.573567807674,FALSE
135,0.526132941246,TRUE
136,2.73629069328,FALSE
137,2.68585968018,FALSE
138,2.64726400375,FALSE
139,2.57909655571,FALSE
140,2.24166345596,FALSE
141,2.21367740631,FALSE
142,2.15641641617,FALSE
143,1.96428382397,FALSE
144,1.89971745014,FALSE
145,1.81151354313,FALSE
146,1.73316967487,FALSE
147,1.64997911453,FALSE
148,1.61280834675,FALSE
149,1.56441402435,FALSE
150,1.51398468018,FALSE
151,1.48365437984,FALSE
152,1.43552494049,FALSE
153,1.30591034889,FALSE
154,1.27443528175,FALSE
155,1.20895540714,FALSE
156,1.14519679546,FALSE
157,1.01881361008,FALSE
158,0.947321653366,FALSE
159,0.789912998676,FALSE
160,0.721531391144,FALSE
161,0.620703279972,FALSE
162,0.57702589035,FALSE
163,0.51639598608,FALSE
164,0.439536005259,FALSE
165,0.467308700085,FALSE
166,0.476719468832,TRUE
167,2.76981973648,FALSE
168,2.71686267853,FALSE
169,2.57942533493,FALSE
170,2.51806426048,FALSE
171,2.45074129105,FALSE
172,2.37501478195,FALSE
173,2.16771697998,FALSE
174,2.11589717865,FALSE
175,1.98395371437,FALSE
176,1.82374501228,FALSE
177,1.77575039864,FALSE
178,1.69402062893,FALSE
179,1.63519465923,FALSE
180,1.5248388052,FALSE
181,1.4381967783,FALSE
182,1.32989525795,FALSE
183,1.26863276958,FALSE
184,1.20745706558,FALSE
185,1.15524888039,FALSE
186,1.10873997211,FALSE
187,1.03336083889,FALSE
188,0.846616864204,FALSE
189,0.710517823696,FALSE
190,0.623814463615,FALSE
191,0.588071465492,TRUE
192,2.65079402924,FALSE
193,2.58587026596,FALSE
194,2.43118000031,FALSE
195,2.37402057648,FALSE
196,2.28591632843,FALSE
197,2.16246581078,FALSE
198,2.12269544601,FALSE
199,1.87342572212,FALSE
200,1.80676567554,FALSE
201,1.66327297688,FALSE
202,1.63946950436,FALSE
203,1.58550405502,FALSE
204,1.51497888565,FALSE
205,1.41052985191,FALSE
206,1.36087822914,FALSE
207,1.04893147945,FALSE
208,0.955348730087,FALSE
209,0.929432928562,FALSE
210,0.826004385948,FALSE
211,0.77099275589,FALSE
212,0.718594014645,FALSE
213,0.609932124615,TRUE
214,2.73950791359,FALSE
215,2.68598604202,FALSE
216,2.56705594063,FALSE
217,2.51802563667,FALSE
218,2.3516471386,FALSE
219,2.28139972687,FALSE
220,2.22483348846,FALSE
221,2.16390800476,FALSE
222,2.07382416725,FALSE
223,1.94763243198,FALSE
224,1.86443042755,FALSE
225,1.81027507782,FALSE
226,1.69874703884,FALSE
227,1.62015366554,FALSE
228,1.0626065731,FALSE
229,0.772041082382,FALSE
230,0.763136029243,FALSE
231,0.719646811485,FALSE
232,0.669846355915,FALSE
233,0.584511399269,FALSE
