serialNum,initialFreeMemory,gcRun
1,2.774298631,FALSE
2,2.55320835114,FALSE
3,2.49928951263,FALSE
4,2.34268808365,FALSE
5,2.23625087738,FALSE
6,2.04662632942,FALSE
7,2.01005411148,FALSE
8,1.94876253605,FALSE
9,1.81359672546,FALSE
10,1.76042377949,FALSE
11,1.66098833084,FALSE
12,1.48046207428,FALSE
13,1.44382500648,TRUE
14,2.14626932144,FALSE
15,2.0778222084,FALSE
16,1.8501496315,FALSE
17,1.80212771893,FALSE
18,1.63417899609,FALSE
19,1.50520324707,FALSE
20,1.42858505249,FALSE
21,1.19870269299,FALSE
22,1.14443337917,FALSE
23,1.08314442635,FALSE
24,1.0413236618,FALSE
25,0.949994027615,FALSE
26,0.916990101337,FALSE
27,0.853899359703,FALSE
28,0.814181447029,FALSE
29,0.706074595451,FALSE
30,0.660982012749,FALSE
31,0.512390434742,FALSE
32,0.498261481524,FALSE
33,0.4009976089,FALSE
34,0.440336763859,FALSE
35,0.428413391113,TRUE
36,2.62606930733,FALSE
37,2.59302854538,FALSE
38,2.55652284622,FALSE
39,2.51651835442,FALSE
40,2.43385338783,FALSE
41,2.36889886856,FALSE
42,2.27326512337,FALSE
43,2.22261548042,FALSE
44,2.16218948364,FALSE
45,2.05447530746,FALSE
46,1.96256268024,FALSE
47,1.80241680145,FALSE
48,1.68740057945,FALSE
49,1.61863970757,FALSE
50,1.56762170792,FALSE
51,1.50919044018,FALSE
52,1.48035347462,FALSE
53,1.3949971199,FALSE
54,1.31212246418,FALSE
55,1.19672572613,FALSE
56,1.16225743294,FALSE
57,1.09154820442,FALSE
58,1.05102741718,FALSE
59,0.970351696014,FALSE
60,0.92265021801,FALSE
61,0.771862030029,FALSE
62,0.72555488348,TRUE
63,2.85059142113,FALSE
64,2.73948478699,FALSE
65,2.16801691055,FALSE
66,2.11274194717,FALSE
67,2.00955533981,FALSE
68,1.9485270977,FALSE
69,1.85080182552,FALSE
70,1.77332234383,FALSE
71,1.19573426247,FALSE
72,1.15346443653,FALSE
73,1.07130360603,FALSE
74,0.933364152908,FALSE
75,0.863254904747,FALSE
76,0.779193162918,FALSE
77,0.536227583885,FALSE
78,0.494050651789,TRUE
79,2.65675997734,FALSE
80,2.52737188339,FALSE
81,2.48479270935,FALSE
82,2.42658519745,FALSE
83,2.29840040207,FALSE
84,2.22470259666,FALSE
85,2.03431606293,FALSE
86,1.90365660191,FALSE
87,1.57634282112,FALSE
88,1.43647587299,FALSE
89,1.31443834305,FALSE
90,1.24770319462,FALSE
91,1.09551405907,FALSE
92,1.05102741718,FALSE
93,0.971087932587,FALSE
94,0.912868440151,FALSE
95,0.805028021336,FALSE
96,0.650358617306,FALSE
97,0.588220775127,TRUE
98,2.69259309769,FALSE
99,2.5352871418,FALSE
100,2.43084049225,FALSE
101,2.40790271759,FALSE
102,1.82076096535,FALSE
103,1.7893345356,FALSE
104,1.68691170216,FALSE
105,1.61863970757,FALSE
106,1.50363707542,FALSE
107,1.45100283623,FALSE
108,1.31269550323,FALSE
109,1.23967528343,FALSE
110,1.04372632504,FALSE
111,0.962833881378,FALSE
112,0.827317297459,FALSE
113,0.774290204048,FALSE
114,0.64219969511,TRUE
115,2.49376988411,FALSE
116,2.38812375069,FALSE
117,2.27633237839,FALSE
118,2.05550384521,FALSE
119,1.93537771702,FALSE
120,1.79360890388,FALSE
121,1.76639664173,FALSE
122,1.43222141266,FALSE
123,1.35762286186,FALSE
124,1.19295835495,FALSE
125,1.09767174721,FALSE
126,1.04632091522,FALSE
127,0.962906956673,FALSE
128,0.908186674118,FALSE
129,0.879615664482,FALSE
130,0.784448981285,TRUE
131,2.03269219398,FALSE
132,1.95486199856,FALSE
133,1.88881754875,FALSE
134,1.66274619102,FALSE
135,1.60596954823,FALSE
136,1.4468023777,FALSE
137,1.39480638504,FALSE
138,1.34898400307,FALSE
139,1.27145862579,FALSE
140,0.934618651867,FALSE
141,0.87039911747,FALSE
142,0.792916834354,FALSE
143,0.622742772102,FALSE
144,0.569249033928,FALSE
145,0.520995438099,FALSE
146,0.449348181486,TRUE
147,2.7127187252,FALSE
148,2.67734670639,FALSE
149,2.62918567657,FALSE
150,2.52810239792,FALSE
151,2.48545122147,FALSE
152,2.42463088036,FALSE
153,2.29292535782,FALSE
154,2.24276089668,FALSE
155,2.1875462532,FALSE
156,2.15765285492,FALSE
157,2.00400161743,FALSE
158,1.92334413528,FALSE
159,1.81521248817,FALSE
160,1.75393354893,FALSE
161,1.61387944221,FALSE
162,1.54697036743,FALSE
163,1.46622920036,FALSE
164,1.38833248615,FALSE
165,1.35216975212,FALSE
166,1.28552317619,FALSE
167,1.21495735645,FALSE
168,1.16560530663,FALSE
169,1.03550648689,FALSE
170,0.968892872334,FALSE
171,0.917119264603,FALSE
172,0.842783331871,FALSE
173,0.666665434837,FALSE
174,0.580592393875,TRUE
175,2.76478481293,FALSE
176,2.59913492203,FALSE
177,2.56962299347,FALSE
178,2.51657986641,FALSE
179,2.44653487206,FALSE
180,2.32466506958,FALSE
181,2.25791978836,FALSE
182,2.14561653137,FALSE
183,2.06744527817,FALSE
184,2.01781249046,FALSE
185,1.93714094162,FALSE
186,1.88048148155,FALSE
187,1.79571831226,FALSE
188,1.64283978939,FALSE
189,1.49319136143,FALSE
190,1.45168304443,FALSE
191,1.42740273476,FALSE
192,1.29181599617,FALSE
193,1.22990512848,FALSE
194,1.09253430367,FALSE
195,1.05102741718,FALSE
196,0.954019010067,FALSE
197,0.806366443634,FALSE
198,0.73820745945,TRUE
199,2.71077203751,FALSE
200,2.64413237572,FALSE
201,2.46276760101,FALSE
202,2.45334482193,FALSE
203,2.38394594193,FALSE
204,2.27547359467,FALSE
205,2.19433069229,FALSE
206,2.1648774147,FALSE
207,1.8662494421,FALSE
208,1.78168296814,FALSE
209,1.73724782467,FALSE
210,1.67463493347,FALSE
211,1.61329174042,FALSE
212,1.55725979805,FALSE
213,1.44130802155,FALSE
214,1.32363200188,FALSE
215,1.27631306648,FALSE
216,1.15522789955,FALSE
217,1.0894985199,FALSE
218,0.959454059601,FALSE
219,0.902197122574,FALSE
220,0.83936882019,FALSE
221,0.794885218143,FALSE
222,0.670785844326,TRUE
223,2.76738381386,FALSE
224,2.67537736893,FALSE
225,2.60225701332,FALSE
226,2.47852230072,FALSE
227,2.41116881371,FALSE
228,1.86218178272,FALSE
229,1.57799255848,FALSE
230,1.56520497799,FALSE
231,1.5267970562,FALSE
